,preprocessing,label
717,"['pengguna', 'setia', 'pln', 'mobile', 'pasang', 'tambahdaya', 'pesta', 'kali', 'fitur', 'marketplace', 'diperbaiki', 'fitur', 'ulasan', 'pembeli', 'lacak', 'pengiriman', 'membatalkan', 'pesanan', 'barusan', 'order', 'barang', 'barang', 'dikirim', 'kode', 'voucernya', 'didalam', 'pemberitahuan', 'email', 'detail', 'order', 'mohon', 'tindak', 'biar', 'pln', 'mobille', 'bagus']",positif
718,"['perbarui', 'terbaru', 'beli', 'token', 'pln', 'mobile', 'apk', 'sulit', 'diproses', 'nomor', 'va', 'valid', 'lancar', 'va', 'dam', 'beli', 'token', 'error', 'nya', 'pembayaran', 'va', 'nya', 'mohon', 'perbaikan', 'kedepannya']",positif
722,"['enak', 'lancar', 'kadang', 'gangguan', 'semoga', 'pln', 'jaya', 'pasang', 'semoga', 'materialnya', 'lengkap']",positif
725,"['parah', 'jelek', 'bgt', 'profesional', 'aplikasi', 'pelayanan', 'buruk', 'transfer', 'belanja', 'marketplace', 'transfer', 'berhasil', 'aplikasi', 'pembayaran', 'gagal', 'detail', 'transaksi', 'akses', 'bukti', 'parah']",positif
727,"['berharap', 'aplikasi', 'aplikasi', 'buatan', 'negeri', 'kayak', 'gimana', 'eh', 'melebihi', 'ekspetasi', 'layanan', 'pengaduan', 'berfungsi', 'cepat', 'respon', 'terima', 'kasih']",positif
728,"['aplikasi', 'bagus', 'saran', 'sinkron', 'meteran', 'aplikasinya', 'meteran', 'mati', 'token', 'listrik', 'pemberitahuan', 'khusus', 'pengalaman', 'listrik', 'turunin', 'orang', 'iseng', 'token', 'aman', 'minggu', 'kerusakan', 'jaringan', 'listrik', 'mencoba', 'on', 'posisi', 'aman', 'turun', 'musim', 'mudik', 'pantau', 'aplikasi', 'listrik', 'rumah', 'toko', 'iseng', 'kerugiannya', 'terima', 'kasih']",positif
729,"['jam', 'gelap', 'lantaran', 'disaat', 'pengisian', 'nomor', 'token', 'tercatat', 'gagal', 'meteran', 'aplikasi', 'pln', 'mobile', 'diatasi', 'cepat', 'mudah', 'terima', 'kasih', 'pelayanan', 'responsif', 'pln', 'mobile', 'harapan', 'semoga', 'pelayanan', 'mengatasi', 'kendala', 'pelanggan', 'berjalan', 'lancar', 'oh', 'ya', 'bpk', 'wehelmus', 'undian', 'pln', 'mobile', 'mohon', 'diinfokan', 'ya']",positif
742,"['aplikasi', 'membantu', 'informasi', 'pemadaman', 'semoga', 'pln', 'mobile', 'berkembang', 'maju', 'terima', 'kasih', 'mas', 'teknisinya', 'responya', 'cepat']",positif
743,"['meningkatkan', 'full', 'service', 'direpson', 'admin', 'cepat', 'migrasi', 'menu', 'aplikasi', 'bagus', 'melayani', 'keperluan', 'pelanggan', 'ditambah', 'fitur', 'lainya', 'gerai', 'daya', 'migrasi', 'prabayar', 'dilayani', 'selesai', 'cepat', 'terima', 'kasih', 'pln', 'hebat']",positif
745,"['mantap', 'aplikasinya', 'praktis', 'fiturnya', 'memudahkan', 'laporan', 'telepon', 'hemat', 'pulsa']",positif
747,"['aplikasi', 'mudah', 'kantor', 'pln', 'aplikasi', 'petugas', 'cepat', 'tanggap', 'terima', 'kasih', 'pln', 'semoga', 'kedepan', 'sukses']",positif
753,"['pakai', 'pln', 'mobile', 'infomatif', 'banget', 'tracking', 'rumah', 'padam', 'fitur', 'swacamnya', 'mantap', 'praktis', 'tinggal', 'foto', 'angka', 'stand', 'kwh', 'meternya', 'kirim', 'deh', 'mengecek', 'estimasi', 'tagihannya']",positif
754,"['terima', 'kasih', 'petugas', 'pln', 'pondok', 'gede', 'menangani', 'gangguannya', 'respon', 'cepat', 'petugas', 'ramah', 'mohon', 'maaf', 'menyebabkan', 'berulang', 'karna', 'lapor', 'lokasi', 'laporkan', 'mencantumkan', 'nomor', 'pelanggan', 'mencantumkan', 'nomor']",positif
756,"['bermamfaat', 'harapan', 'fitur', 'saldo', 'bagus', 'up', 'aplikasi', 'otomatis', 'bertraksaksi', 'terima', 'kasih', 'pln']",positif
757,"['aplikasi', 'membantu', 'pelanggan', 'calon', 'pelanggan', 'fitur', 'tersedia', 'lengkap', 'mudah', 'diakses', 'semoga', 'kedepan', 'berkembang', 'fitur', 'tambahan']",positif
759,"['tolong', 'kali', 'permohonan', 'emailnya', 'kosong', 'alami', 'permohonan', 'pasang', 'sy', 'permohonan', 'pelanggan', 'memakai', 'email', 'sy', 'permohonan', 'pelanggan']",positif
767,"['terima', 'kasih', 'pln', 'mobile', 'membantu', 'kedepannya', 'harap', 'respon', 'cepat', 'tanggapnya', 'iya', 'membantu', 'didaerah', 'terpencil']",positif
769,"['senang', 'puas', 'aplikasi', 'membantu', 'pelanggan', 'pln', 'fitur', 'aplikasi', 'mudah', 'pahami']",positif
771,"['perbarui', 'pemberian', 'rating', 'layanan', 'terbangun', 'reformasi', 'layanan', 'pln', 'khusus', 'nya', 'teknis', 'rayon', 'respond', 'gangguan']",positif
772,"['aplikasi', 'mantab', 'gampang', 'beli', 'token', 'listrik', 'serius', 'kena', 'biaya', 'admin', 'lho', 'beli', 'mbanking', 'kena', 'admin', 'minimal', 'aplikasi', 'gratis', 'tis', 'coba', 'kali', 'isi', 'ulang', 'token', 'dikali', 'perak', 'uang', 'hilang', 'beli', 'pulsa', 'listriknya', 'm', 'bangking', 'ayo', 'isi', 'token', 'aplikasi', 'pln', 'mobile']",positif
773,"['aplikasi', 'pln', 'mobale', 'mudah', 'aplikasi', 'ya', 'mudah', 'mengerti', 'trimakasi', 'pln', 'mobile', 'pln', 'jaya', 'slalu']",positif
777,"['membantu', 'pelanggan', 'aplikasi', 'pln', 'mobile', 'semoga', 'aplikasi', 'mudah', 'berkomunikasi', 'sukses', 'pln']",positif
781,"['berguna', 'banget', 'sempet', 'panik', 'listrik', 'padam', 'memakai', 'aplikasi', 'beneran', 'respon', 'cepat', 'ajuin', 'bener', 'mantap', 'banget', 'pln', 'mobile', 'terima', 'kasih']",positif
784,"['wooww', 'pln', 'mobile', 'didepan', 'memudahkan', 'kutak', 'katik', 'hp', 'rumah', 'ribet', 'aplikasi', 'pln', 'mobile', 'keren', 'lohh', 'zaman', 'batu']",positif
785,"['terima', 'kasih', 'pln', 'aplikasi', 'membantu', 'memudahkan', 'laporan', 'gangguan', 'penanganan', 'gangguanya', 'pembayaran', 'rekening', 'listrik', 'maju', 'pln']",positif
787,"['praktis', 'bermanfaat', 'beli', 'pulsa', 'cepat', 'melapor', 'pengaduan', 'pasang', 'penambahan', 'daya', 'kemajuan', 'versi', 'terima', 'kasih']",positif
789,"['super', 'aplikasi', 'feature', 'lengkap', 'membantu', 'banget', 'pelaporan', 'gangguan', 'transaksi', 'mudah', 'genggaman', 'pln']",positif
790,"['tenang', 'aja', 'adaptasi', 'aplikasi', 'pln', 'mobile', 'maju', 'ber', 'inovasi', 'kreatif', 'cerdas', 'mengoptimalkan', 'sederhana', 'berdampak', 'pengeperasional', 'hm', 'mendukung', 'energi', 'bersih', 'ramah', 'lingkungan', 'kedepannya']",positif
791,"['respon', 'pasang', 'cepat', 'aplikasi', 'pln', 'mobile', 'kerenn', 'kebutuhan', 'listrik', 'akomodir', 'aplikasi', 'sukses', 'pln']",positif
794,"['aplikasi', 'pln', 'mobile', 'mudah', 'pelanggan', 'meng', 'akses', 'informasi', 'keperluan', 'terkait', 'listrik', 'efekrif', 'efisien', 'pelanggan', 'rumah', 'pandemi', 'covid', 'menghidari', 'penyebaranya', 'pln', 'terobosannya', 'pln', 'terbaik']",positif
795,"['pelayanannya', 'bagus', 'kali', 'pengaduan', 'gangguan', 'jaringan', 'pemadaman', 'cepat', 'tanggapi', 'atasi', 'trima', 'kasih', 'aplikasinya', 'membantu']",positif
797,"['mantap', 'mudah', 'kontrol', 'beli', 'laporan', 'gangguan', 'mudah', 'cepat', 'tingkatkan', 'pln', 'bravo']",positif
798,"['mudah', 'gampang', 'mendownload', 'aplikasi', 'mengecek', 'pemakaian', 'listrik', 'pengaduan', 'kalo', 'listrik', 'rumah', 'daya', 'pasang', 'kwh', 'aplikasi', 'semoga', 'pln', 'terbaik', 'pemakai', 'listrik', 'nya']",positif
801,"['pakai', 'aplikasi', 'pelayanan', 'pln', 'perbaikan', 'aplikasinya', 'disempurnakan', 'error', 'terimakasih', 'sukses', 'pln']",positif
803,"['aplikasi', 'membantu', 'buang', 'pulsa', 'laporan', 'gangguan', 'kantor', 'pln', 'proses', 'pasang', 'kwh', 'daya', 'simpel', 'mudah', 'pakai', 'aplikasi', 'terima', 'kasih', 'pln']",positif
808,"['harga', 'jual', 'token', 'listriknya', 'murah', 'dibandingkan', 'harga', 'aplikasi', 'dompet', 'digital', 'mahal', 'pln', 'harga', 'murah', 'menjualnya', 'aplikasi', 'menjulnya', 'murah', 'salah', 'daya', 'tarik', 'masyarakat', 'membeli', 'token', 'aplikasi', 'otomatis', 'masyarakat', 'menginstal', 'aplikasi']",positif
809,"['aplikasi', 'bermanfaat', 'fitur', 'dihadirkan', 'didalam', 'aplikasi', 'mempermudah', 'pelanggan', 'pln', 'informasi', 'terkait', 'layanan', 'pln', 'fitur', 'penyambungan', 'ubah', 'daya', 'migrasi', 'catat', 'meter', 'mandiri', 'pembayaran', 'tagihan', 'rekening', 'token', 'lainya', 'pengaduan', 'keluhan', 'responenya', 'cepat', 'terima', 'kasih', 'menghadirkan', 'aplikasi', 'pln', 'mobile', 'pln', 'keren']",positif
814,"['memusakan', 'terima', 'kasih', 'ucapkan', 'pt', 'pln', 'aplikasi', 'pln', 'mobile', 'berkat', 'aplikasi', 'urusan', 'mudah', 'pln', 'jaya', 'menerangi', 'nusantara']",positif
816,"['aplikasi', 'membantu', 'sia', 'unduh', 'aplikasi', 'pln', 'mobile', 'aplikasi', 'berguna', 'transaksi', 'pembayaran', 'pembelian', 'token', 'keluhan', 'laporan', 'gangguan', 'pokoknya', 'aplikasi', 'istimewa', 'luur']",positif
819,"['mohon', 'dinotifikasinya', 'dihapus', 'kepenuhan', 'apilikasi', 'pesan', 'masuk', 'pesan', 'kirim', 'sukses', 'pln']",positif
820,"['terima', 'kasih', 'pt', 'pln', 'aplilasi', 'pln', 'mobile', 'membantu', 'ditambah', 'fitur', 'pelayanan', 'pelanggan', 'mudah', 'pengoperasiannya', 'lengkap', 'saran', 'aplikasi', 'mapping', 'idpelanggan', 'nomor', 'telepon', 'mohon', 'pemadaman', 'akibat', 'gangguan', 'pemeliharaan', 'jaringan', 'berkala', 'pelanggan', 'diinfokan', 'pemberitahuan', 'pengguna', 'aplikasi', 'pln', 'mobile', 'melaporkan', 'gangguan', 'bravo', 'pln']",positif
823,"['pelayanan', 'pln', 'bagus', 'kendala', 'direspon', 'cepat', 'solusi', 'sopan', 'ramah', 'terima', 'kasih', 'bantuannya']",positif
824,"['aplikasi', 'maksimal', 'foto', 'take', 'terunggah', 'aplikasi', 'berbeda', 'kualitas', 'buruk', 'menyebabkan', 'pelaporannya', 'terverifikasi', 'pemberitahuannya', 'petugas', 'pln', 'pelanggan', 'kejadian', 'real', 'laporkan', 'tanggal', 'aplikasi', 'petugas', 'pln', 'verivikasi', 'ulang', 'tanggal', 'laporan', 'terakhirnyalah', 'masuk', 'terverifikasi', 'pemakaian', 'h']",positif
825,"['terima', 'kasih', 'pt', 'pln', 'kemudahan', 'aplikasi', 'semoga', 'berkembang', 'meningkat', 'satabil', 'pelayananya', 'bagus', 'respon', 'lumayan', 'cepat']",positif
826,"['aplikasinya', 'membantu', 'gangguan', 'langsung', 'ajukan', 'pengaduan', 'langsung', 'cepat', 'ditangani']",positif
827,"['tolong', 'pengajuan', 'ubah', 'lokasi', 'meteran', 'nama', 'pengaduan', 'kendala', 'kabel', 'utama', 'rumah', 'paralel', 'tetangga', 'membantu', 'aplikasi', 'iya', 'pilihan', 'pengaduan']",positif
829,"['aplikasi', 'nya', 'membantu', 'mempermudah', 'pengecekan', 'tagihan', 'bulanan', 'catat', 'meter', 'mandiri', 'memuaskan']",positif
830,"['aplikasi', 'bagus', 'membantu', 'meteren', 'bermasalh', 'petugasnya', 'ramah', 'cepat', 'hubungi', 'pengaduan']",positif
831,"['terima', 'kasih', 'aplikasi', 'nya', 'bagus', 'mudah', 'responnya', 'cepat', 'digukan', 'pengaduan', 'gangguannya']",positif
832,"['aplikasi', 'nya', 'mantap', 'membantu', 'pendaftaran', 'pemasangan', 'listrik', 'membantu', 'menyelesaikan', 'pengaduan', 'terimakasih', 'jaya', 'pln', 'mobile']",positif
835,"['pelayanan', 'internet', 'iconnet', 'responsif', 'wilayah', 'tercover', 'pilihan', 'melanjutkan', 'berlangganan', 'mengirimkan', 'data', 'pusat', 'bantuan', 'registrasi', 'tanggapi', 'semoga', 'pelayanan', 'perbaiki', 'responsif']",positif
839,"['bagus', 'manfaatnya', 'gampang', 'pemakaian', 'pulsa', 'simulasi', 'harga', 'pemasangan', 'daya', 'gampang', 'perkiraan', 'budget', 'nya']",positif
840,"['penanganan', 'petugas', 'pln', 'jam', 'menangani', 'gangguan', 'pln', 'mobile', 'gangguan', 'cepat', 'terselesaikan', 'terima', 'kasih', 'petugas', 'lapangan', 'siaga', 'sukses', 'kasih', 'bintang', 'terbaik', 'bravo', 'jaga', 'keselamatan', 'solid', 'tim']",positif
842,"['pengaduan', 'listrik', 'aplikasi', 'cepat', 'proses', 'petugas', 'langsung', 'pantau', 'prosesnya', 'aplikasi', 'terima', 'kasih', 'bantuannya']",positif
845,"['terima', 'kasih', 'respon', 'penanganan', 'pelayanan', 'mohon', 'maaf', 'kritik', 'aplikasi', 'menu', 'marketplace', 'pln', 'semoga', 'kedepannya', 'seller', 'marketplace', 'pln', 'cepat', 'respon', 'mempercepat', 'pengiriman', 'pesanan', 'pelanggannya', 'kemarin', 'order', 'barang', 'tanggal', 'dikirimkan', 'terima', 'kasih', 'respon', 'pelayanan']",positif
847,"['pelanggan', 'mudah', 'aplikasi', 'ribet', 'pelayanannya', 'bagus', 'banget', 'semoga', 'pln', 'maju']",positif
848,"['aplikasi', 'membantu', 'jaringan', 'pemadaman', 'listrik', 'respon', 'nya', 'cepat', 'pelayanannya', 'bagus', 'sigap']",positif
852,"['harapan', 'pln', 'profesional', 'aktif', 'mencari', 'pelanggan', 'iconnet', 'pelanggan', 'mendaftar', 'internet', 'iconnet', 'segi', 'promo', 'digalakkan', 'masyarakat', 'informasi', 'keberadaan', 'iconnet', 'mohon', 'ditindaklanjuti', 'divisi', 'promo', 'iconnet', 'terima', 'kasih']",positif
853,"['aplikasinya', 'mempermudah', 'pelanggan', 'gangguan', 'cepat', 'ditanggapi', 'pemadaman', 'pemberitahuannya', 'keren']",positif
856,"['membantu', 'terimakasih', 'mempermudah', 'pengaduan', 'listrik', 'padam', 'semoga', 'merespon', 'cepat', 'sukses', 'pln']",positif
867,"['mantap', 'pelayanannya', 'permasalahan', 'profil', 'nomor', 'hp', 'berhasil', 'perbarui', 'otp', 'semoga', 'kedepannya', 'terima', 'kasih', 'sukses']",positif
871,"['pemberitahuan', 'pemadam', 'listriknya', 'lambat', 'bintangnya', 'cepat', 'informasi', 'padamnya', 'listrik', 'bintang', 'ok']",positif
872,"['beli', 'token', 'aplikasi', 'php', 'transfer', 'pembayaran', 'token', 'kirim', 'status', 'pembelian', 'kadaluarsa', 'suruh', 'pembelian', 'token', 'mengirim', 'keluhan', 'contact', 'service', 'respon', 'robot', 'uang', 'beli', 'token', 'fl', 'p', 'cepat', 'biaya', 'admin', 'rupiah']",positif
873,"['aplikasi', 'perbarui', 'kasih', 'bintang', 'perbarui', 'responsif', 'beli', 'token', 'bayar', 'mitra', 'banknya', 'aplikasi', 'tercatat', 'menunggu', 'pembayaran', 'alhasil', 'listrik', 'terlanjur', 'mati']",positif
875,"['lelet', 'beli', 'token', 'va', 'mobile', 'banking', 'sukses', 'pln', 'mobile', 'menit', 'muncul', 'token', 'nya', 'kerna', 'beli', 'aplikasi', 'boros', 'mohon', 'perbaiki', 'sesuai', 'kelistrikan', 'cepat']",positif
881,"['semenjak', 'nya', 'aplikasi', 'membantu', 'kalo', 'pemadaman', 'listrik', 'jaringan', 'respon', 'nya', 'cepat', 'dibandingkan', 'lapor', 'unit', 'terdekat', 'telepon', 'diangkat', 'lambat', 'aplikasi', 'salutt']",positif
883,"['beli', 'token', 'nomor', 'briva', 'aplikasi', 'lambat', 'masuk', 'tokennya', 'terbayar', 'token', 'kunjung', 'masuk', 'keterangan', 'lunas', 'aplikasi', 'lambat', 'muncul', 'optimal']",positif
885,"['apresiasi', 'pln', 'kemudahan', 'pelanggan', 'coba', 'pembelian', 'token', 'transaksi', 'selesai', 'sukses', 'mohon', 'perbaiki']",positif
890,"['aplikasinya', 'lambatnya', 'penanganan', 'kendala', 'iconnet', 'alami', 'kali', 'jam', 'tindakan', 'tehnisi', 'dilapangan', 'terbatas', 'pr', 'perusahaan', 'semoga', 'perusahaan', 'membenahi', 'trobel', 'iconnet', 'terimakasih']",positif
891,"['kerja', 'petugas', 'lapangan', 'profesional', 'bicara', 'profesional', 'x', 'komplain', 'token', 'isi', 'token', 'listriknya', 'x', 'terselesaikan']",positif
892,"['canggih', 'lengkap', 'bayar', 'rekening', 'listrik', 'pascabayar', 'lengkap', 'rinciannya', 'masyarakat', 'meter', 'meter', 'harga', 'kwhnya', 'ppj', 'nja', 'biaya', 'dendanya', 'nunggak', 'kasih', 'pln', 'mengerti']",positif
896,"['aplikasi', 'mantap', 'komplain', 'langsung', 'teratasi', 'pln', 'bagus', 'pelayanannya', 'komplen', 'telepon', 'deh', 'ngirit', 'pulsa', 'pakai', 'aplikasi', 'selesai', 'chat', 'csnya']",positif
898,"['lihat', 'historis', 'penggunaan', 'sayang', 'alhamdulillah', 'mah', 'kasih', 'bintang', 'deh', 'memudahkan', 'banget', 'catat', 'meter', 'hasilnya', 'akurat', 'terima', 'kasih', 'pln', 'mobile', 'memudahkan']",positif
900,"['ahh', 'membingungkan', 'kayaknya', 'aplikasi', 'nya', 'mening', 'kayak', 'call', 'center', 'sigap', 'cepat', 'aplikasi', 'nya', 'ribet', 'coba', 'npwp', 'bank', 'pembayaran', 'nya', 'pilihan', 'nya', 'sayang', 'pln', 'segitu', 'nya', 'aplikasi', 'nya']",positif
902,"['ya', 'dibenahi', 'aplikasinya', 'saran', 'trial', 'error', 'menerus', 'maksimal', 'profesional', 'aplikasinya']",positif
903,"['aplikasi', 'membantu', 'pemakaian', 'pulsa', 'listrik', 'mudah', 'menambah', 'daya', 'respon', 'cepat', 'kendala', 'terima', 'kasih', 'pln', 'semoga', 'sukses', 'menerangi', 'negeri']",positif
909,"['menu', 'isi', 'id', 'pelanggan', 'dihalaman', 'isi', 'otomatis', 'halaman', 'klik', 'kolom', 'isi', 'id', 'pelanggan', 'meningkatkan', 'pln', 'mobil', 'play', 'store', 'normal', 'butuh', 'menu', 'pengaduan', 'listrik', 'dirumah', 'padam']",positif
912,"['aplikasinya', 'bintang', 'pln', 'nya', 'bintang', 'berkali', 'kali', 'komplain', 'berharap', 'listrik', 'daerah', 'mati', 'seminggu', 'listrik', 'mati', 'laporan', 'untung', 'aplikasi', 'pakai', 'pulsa', 'komplain']",positif
913,"['aplikasinya', 'membantu', 'gatau', 'berat', 'gitu', 'lag', 'semoga', 'diperbaiki', 'terang', 'biar', 'nyaman', 'penggunaannya']",positif
914,"['aplikasi', 'nya', 'fitur', 'ganti', 'nama', 'rekening', 'pln', 'perubahan', 'nama', 'sarankan', 'pln', 'mobile', 'merubah', 'nama', 'rekening', 'pemilik', 'aplikasinya', 'bagus', 'lengkap', 'memohon', 'merubah', 'daya', 'daftar', 'daya', 'ribuh']",positif
915,"['laporan', 'gangguan', 'pelanggan', 'mudah', 'terarah', 'penanganan', 'gangguan', 'petugas', 'layanan', 'teknik', 'cepat', 'komunikasi', 'sopan', 'santun', 'tip', 'pln', 'petugas', 'layanan', 'teknik', 'is', 'the', 'best', 'terima', 'kasih', 'pln', 'terima', 'kasih', 'petugas', 'layanan', 'teknik', 'nomor', 'tip', 'nomor']",positif
916,"['alhamdulillah', 'prose', 'meningkatkan', 'akun', 'berhasil', 'tanggal', 'kali', 'transaksi', 'perubahan', 'daya', 'pembayaran', 'semoga', 'pengerjaan', 'sambungan', 'perubahan', 'daya', 'dilaksanakan', 'cepat', 'terima', 'kasih', 'semoga', 'masukan']",positif
917,"['fitur', 'market', 'place', 'pln', 'mobile', 'efektif', 'dibenahi', 'sistemnya', 'terkesan', 'dipaksakan', 'seller', 'respon', 'pln', 'fokus', 'pelayanan', 'listrik', 'jualan', 'marketplace', 'orang', 'belanja', 'iya', 'buka', 'aplikasi', 'fiturnya', 'profesional']",positif
918,"['aplikasi', 'lengkap', 'coba', 'aplikasi', 'fitur', 'credit', 'tinggal', 'clik', 'langsur', 'bayar', 'ketiga', 'bank', 'biaya', 'masyarakat', 'hemat', 'bayar', 'butuh', 'akun', 'bank', 'masak', 'canggih', 'aplikasi', 'ppob']",positif
924,"['alhamdulillah', 'terima', 'kasih', 'pln', 'terobosan', 'aplikasi', 'pelayanan', 'cepat', 'pelanggan', 'mencoba', 'gunain', 'aplikasi', 'menit', 'langsung', 'ditangani', 'bagus', 'job']",positif
927,"['pikir', 'aplikasinya', 'menyulitkan', 'memperhatikan', 'aplikasinya', 'mantap', 'maunya', 'metode', 'pembayaran', 'marketplacenya', 'pilihan', 'va', 'transfer', 'online', 'banking', 'ovo', 'gopay', 'linkaja']",positif
929,"['akun', 'berubah', 'no', 'hp', 'email', 'untung', 'isi', 'saldo', 'pln', 'aplikasi', 'aman', 'terproteksi']",positif
931,"['setor', 'pembayaran', 'pln', 'via', 'no', 'virtual', 'banking', 'mandiri', 'banget', 'pemberitahuan', 'pembayaran', 'lunas', 'nya', 'kepotong', 'saldo', 'atm', 'nya']",positif
933,"['pengaduan', 'gangguan', 'penyelesaian', 'nya', 'aplikasi', 'bintang', 'catatan', 'pln', 'pusat', 'kinerja', 'karyawan', 'nya', 'lapangan', 'penyelewengan', 'lapangan', 'maaf', 'turunin', 'bintangnya', 'layanan', 'pengaduan', 'sempurna', 'format']",positif
934,"['suka', 'pln', 'mobile', 'terdeteksi', 'pembayaranya', 'admin', 'mendownload', 'aplikasi', 'pln', 'mobile', 'versi', 'terbaru', 'ganti', 'no', 'hp', 'yg', 'ganti', 'no', 'hp', 'yg', 'berhasil', 'tertera', 'aplikasi', 'mobile', 'no', 'hp', 'yg', 'mohon', 'diperbaiki', 'penjelasan', 'admin', 'terimakasih']",positif
935,"['akses', 'pasang', 'migrasi', 'diakses', 'website', 'proses', 'registrasi', 'handphone', 'cocok', 'administrasi', 'kantor', 'registrasi', 'data']",positif
938,"['aplikasi', 'memusingkan', 'dirasa', 'bermanfaat', 'berbelit', 'bolak', 'kekurangan', 'cari', 'programernya', 'kompeten', 'aplikasinya', 'manfaat']",positif
940,"['alhamdulillah', 'perbaharui', 'profil', 'akun', 'nya', 'upgrade', 'terma', 'kasih', 'resfonnya', 'aplikasi', 'membantu', 'sukses', 'terima', 'kasih']",positif
941,"['aplikasi', 'membantu', 'mengupgrade', 'paham', 'meningkatkan', 'aplikasi', 'tolong', 'bantu', 'bang', 'terimakasih']",positif
942,"['barang', 'dikirim', 'pembelian', 'menu', 'marketplace', 'market', 'place', 'nya', 'otomatis', 'cancel', 'kontrol', 'nya', 'menu', 'nya']",positif
943,"['aplikasi', 'membantu', 'pengaduan', 'dilayani', 'cepat']",positif
944,"['suci', 'ramadhan', 'iya', 'angin', 'listrik', 'daerah', 'oku', 'kec', 'semidang', 'aji', 'mengalami', 'mati', 'lampu', 'faedah', 'iya', 'pembayaran', 'listrik', 'tagihan', 'iya', 'melonjak']",positif
945,"['terima', 'kasih', 'pt', 'pln', 'kemudahan', 'aplikasi', 'semoga', 'berkembang', 'meningkat', 'stabil', 'salah', 'satunya', 'biaya', 'layanan', 'gratis', 'kesini', 'stabilkan', 'pilih', 'menggratiskannya', 'lihat', 'pakai', 'mandiri', 'gratis', 'promosi', 'duluu']",positif
946,"['maaf', 'kasih', 'aplikasinya', 'maksimal', 'kemarin', 'pengajuan', 'pemasangan', 'va', 'matrial', 'va', 'permudah', 'aplikasi', 'kantor', 'daerah']",positif
948,"['respon', 'cs', 'aplikasi', 'cepat', 'keep', 'up', 'perbaikan', 'halaman', 'chat', 'costumer', 'cs', 'delay', 'reset', 'copy', 'paste', 'disuruh', 'mengisi', 'perintah', 'cs', 'mengetik', 'ulang', 'overall', 'bagus']",positif
950,"['pelayanan', 'aplikasi', 'pln', 'mobile', 'membantu', 'laporan', 'catat', 'mandiri', 'tagihan', 'pembayaran', 'semoga', 'kedepannya', 'alat', 'pembayaran', 'digital', 'shopee', 'pay', 'ovo', 'dana', 'kredivo', 'indodana', 'fitur', 'nya', 'lengkap']",positif
953,"['aplikasi', 'keren', 'responsif', 'minggu', 'lakukan', 'perubahan', 'daya', 'langsung', 'tindak', 'lanjuti', 'dipasang', 'perbaikan']",positif
954,"['alhamdulillah', 'aplikasi', 'pln', 'mobile', 'membantu', 'transaksi', 'pembelian', 'token', 'pembayaran', 'tagihan', 'pln', 'prabayar', 'suka', 'mempermudah', 'komplain', 'perihal', 'pemadaman', 'responnya', 'cepat', 'semoga', 'pelayanan', 'pln', 'terintegrasi']",positif
956,"['kejelasan', 'kantor', 'mengadukan', 'box', 'listrik', 'suruh', 'unduh', 'pengaduan', 'disni', 'respon', 'nya', 'isi', 'pulsa', 'listrik', 'bacaan', 'periksa', 'nya', 'keren', 'aplikasi', 'ku', 'nya', 'aplikasi', 'gerak', 'cepat', 'eh']",positif
958,"['karren', 'pln', 'mobile', 'trimaksih', 'pln', 'pelanggan', 'mudah', 'mengakses', 'melapor', 'mendaftar', 'informasih', 'lengkap', 'fitur', 'nya', 'skrng', 'mantp', 'mantap', 'terbaik', 'pln', 'ntt', 'proses', 'pb', 'aplikasi', 'sempurna', 'jaya', 'pln']",positif
959,"['aplikasi', 'bermanfaat', 'pengaduan', 'cepat', 'ditangani', 'selesai', 'singkat', 'terima', 'kasih', 'pln', 'aplikasi', 'membantu']",positif
961,"['aplikasinya', 'membantu', 'percaya', 'pemakaian', 'sebulan', 'aplikasi', 'tau', 'pulsa', 'token', 'habis', 'semoga', 'kedepan', 'aplikasi', 'canggih']",positif
962,"['aplikasi', 'nya', 'membantu', 'bermanfaat', 'bayar', 'listrik', 'nya', 'harga', 'token', 'murah', 'semoga', 'hadiah', 'pengguna', 'aplikasi', 'pln', 'mobile', 'hadiah', 'poin', 'biar', 'semangat']",positif
963,"['terima', 'kasih', 'aplikasinya', 'bagus', 'mudah', 'responnya', 'cepat', 'pengaduan', 'gangguannya', 'menit', 'langsung', 'ditelpon', 'menit', 'jam', 'listrik', 'daerah', 'langsung', 'menyala', 'bagus', 'job', 'pln', 'jaya']",positif
964,"['respon', 'petugas', 'pengaduan', 'cepat', 'saran', 'ditambah', 'personil', 'lapangan', 'cepat', 'penanganan', 'gangguan', 'lapangan']",positif
966,"['tolong', 'ditingkatkan', 'aplikasinya', 'pelanggan', 'iconnet', 'pembayaran', 'bulanan', 'minim', 'pembayarannya', 'perbanyak', 'kerjasama', 'bank', 'mandiri', 'alfamaret', 'indomaret', 'status', 'pembayaran', 'bulanan', 'aplikasi', 'pemberitahuan', 'email', 'terima', 'kasih']",positif
967,"['pembayaran', 'cek', 'tagihan', 'foto', 'meteran', 'mudah', 'praktis', 'bangett', 'tampilan', 'aplikasinya', 'mudah', 'dimengerti', 'mudah', 'dioperasikan', 'maju', 'pln', 'banget', 'contoh', 'pln']",positif
